ID,Company Id,Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares
G1823,G006,NLY,ANNALY CAPITAL MANAGEMENT IN,CMN,35710839,23733,0,1125894
G1911,G006,RDN,RADIAN GROUP INC,CMN,750236101,21548,0,1129992
G1116,G006,ZION,ZIONS BANCORPORATION N A,CMN,989701107,55594,0,1130898
G2363,G006,BCRX,BIOCRYST PHARMACEUTICALS INC,CMN,09058V103,12991,0,1131694
G1107,G006,EXAS,EXACT SCIENCES CORP,CMN,30063P105,56076,0,1132624
G2486,G006,ACAH,ATLANTIC COASTAL ACQUISTN CO,CMN,48453104,11349,0,1133236
G932,G006,REG,REGENCY CTRS CORP,CMN,758849103,70905,0,1134490
G147,G006,HUM,HUMANA INC,CMN,444859102,581430,0.001,1135185
G1083,G006,BAX,BAXTER INTL INC,CMN,71813109,57897,0,1135904
G1760,G006,CCO.TO,CAMECO CORP,CMN,13321L108,25760,0,1136322
G1490,G006,EWU,ISHARES TR,CMN,46435G334,34851,0,1136700
G694,G006,LSI,LIFE STORAGE INC,CMN,53223X107,112017,0,1137237
G1535,G006,GO,GROCERY OUTLET HLDG CORP,CMN,39874R101,33250,0,1139106
G313,G006,ROK,ROCKWELL AUTOMATION INC,CMN,773903109,293681,0.001,1140200
G1024,G006,NRP,NATURAL RESOURCE PARTNERS L,CMN,63900P608,61965,0,1140540
G284,G006,MCO,MOODYS CORP,CMN,615369105,319047,0.001,1145100
G3693,G006,GERN,GERON CORP,CMN,374163103,2771,0,1145350
G3893,G006,LX,LEXINFINTECH HLDGS LTD,CMN,528877103,2178,0,1146808
G2277,G006,KURA,KURA ONCOLOGY INC,CMN,50127T109,14240,0,1147491
G2142,G006,S,SENTINELONE INC,CMN,81730H109,16752,0,1148195
G725,G006,BMO.TO,BANK MONTREAL QUE,CMN,63671101,104062,0,1148589
G3050,G006,IBRX,IMMUNITYBIO INC,CMN,45256X103,5839,0,1151724
G532,G006,XOP,SPDR SER TR,CMN,78468R556,156547,0,1152100
G3663,G006,HRTX,HERON THERAPEUTICS INC,CMN,427746102,2882,0,1152951
G533,G006,ALL,ALLSTATE CORP,CMN,20002101,156530,0,1154356
G1789,G006,VSH,VISHAY INTERTECHNOLOGY INC,CMN,928298108,24911,0,1154932
G1728,G006,VST,VISTRA CORP,CMN,92840M102,26846,0,1157177
G475,G006,WM,WASTE MGMT INC DEL,CMN,94106L109,181600,0,1157579
G308,G006,MSI,MOTOROLA SOLUTIONS INC,CMN,620076307,298622,0.001,1158753
G1463,G006,ARKK,ARK ETF TR,CMN,00214Q104,36269,0,1161000
G879,G006,FIS,FIDELITY NATL INFORMATION SV,CMN,31620M106,78862,0,1162300
G3580,G006,BKD,BROOKDALE SR LIVING INC,CMN,112463104,3178,0,1164196
G1626,G006,BRBR,BELLRING BRANDS INC,CMN,07831C103,29911,0,1166612
G3003,G006,MNKD,MANNKIND CORP,CMN,56400P706,6153,0,1167598
G983,G006,JD,JD.COM INC,CMN,47215P106,65543,0,1167700
G1694,G006,PPC,PILGRIMS PRIDE CORP,CMN,72147K108,27723,0,1168300
G276,G006,SBAC,SBA COMMUNICATIONS CORP NEW,CMN,78410G104,327547,0.001,1168519
G625,G006,SHV,ISHARES TR,CMN,464288679,128525,0,1169260
G650,G006,BMRN,BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,121192,0,1171051
G248,G006,APD,AIR PRODS & CHEMS INC,CMN,9158106,361436,0.001,1172507
G1411,G006,DAL,DELTA AIR LINES INC DEL,CMN,247361702,38557,0,1173400
G3230,G006,NA-101,CEMEX SAB DE CV,CMN,151290889,4754,0,1173900
G1667,G006,PINS,PINTEREST INC,CMN,72352L106,28507,0,1174100
G3510,G006,SVM.TO,SILVERCORP METALS INC,CMN,82835P103,3479,0,1175435
G515,G006,IWN,ISHARES TR,CMN,464287630,163482,0,1178933
G1244,G006,IAA,IAA INC,CMN,449253103,47221,0,1180539
G1037,G006,DINO,HF SINCLAIR CORP,CMN,403949100,61372,0,1182744
G920,G006,VOYA,VOYA FINANCIAL INC,CMN,929089100,72751,0,1183150
G2565,G006,LC,LENDINGCLUB CORP,CMN,52603A208,10428,0,1185093
G3601,G006,DLNG,DYNAGAS LNG PARTNERS LP,CMN,Y2188B108,3113,0,1188515
G2229,G006,DNOW,NOW INC,CMN,67011P100,15097,0,1188775
G1582,G006,DXC,DXC TECHNOLOGY CO,CMN,23355L106,31525,0,1189630
G1143,G006,IXN,ISHARES TR,CMN,464287291,53331,0,1189630
G442,G006,TXN,TEXAS INSTRS INC,CMN,882508104,196710,0,1190600
G749,G006,XBI,SPDR SER TR,CMN,78464A870,99085,0,1193800
G462,G006,MAA,MID-AMER APT CMNTYS INC,CMN,59522J103,187479,0,1194211
G2564,G006,BIGC,BIGCOMMERCE HLDGS INC,CMN,08975P108,10447,0,1195406
G1506,G006,E,ENI S P A,CMN,26874R108,34270,0,1195772
G2138,G006,UE,URBAN EDGE PPTYS,CMN,91704F104,16858,0,1196459
G611,G006,QCOM,QUALCOMM INC,CMN,747525103,131587,0,1196900
G1909,G006,TOST,TOAST INC,CMN,888787108,21583,0,1197109
G2135,G006,UNG,UNITED STS NAT GAS FD LP,CMN,912318300,16920,0,1200000
G2875,G006,CTIC,CTI BIOPHARMA CORP,CMN,12648L601,7212,0,1200073
G1834,G006,AU,ANGLOGOLD ASHANTI LIMITED,CMN,35128206,23312,0,1200425
G2028,G006,LBRT,LIBERTY ENERGY INC,CMN,53115L104,19221,0,1200605
G1482,G006,NA-041,GOLDMAN SACHS ETF TR,CMN,38149W796,35412,0,1202457
G446,G006,ABBV,ABBVIE INC,CMN,00287Y109,194336,0,1202500
G2572,G006,SXC,SUNCOKE ENERGY INC,CMN,86722A103,10388,0,1203802
G2443,G006,CCVI,CHURCHILL CAPITAL CORP VI,CMN,17143W101,12043,0,1204945
G2407,G006,GFI,GOLD FIELDS LTD,CMN,38059T106,12471,0,1204948
G1280,G006,RNST,RENASANT CORP,CMN,7.60E+111,45371,0,1207009
G742,G006,IWP,ISHARES TR,CMN,464287481,100982,0,1207920
G3784,G006,KIND,NEXTDOOR HOLDINGS INC,CMN,65345M108,2488,0,1208152
G1879,G006,RVNC,REVANCE THERAPEUTICS INC,CMN,761330109,22370,0,1211860
G3341,G006,LYEL,LYELL IMMUNOPHARMA INC,CMN,55083R104,4207,0,1212574
G795,G006,GDDY,GODADDY INC,CMN,380237107,90725,0,1212580
G972,G006,YUMC,YUM CHINA HLDGS INC,CMN,98850P109,66312,0,1213400
G1903,G006,STVN,STEVANATO GROUP S P A,CMN,T9224W109,21834,0,1215041
G2267,G006,TGTX,TG THERAPEUTICS INC,CMN,88322Q108,14380,0,1215561
G1014,G006,TAP,MOLSON COORS BEVERAGE CO,CMN,60871R209,62644,0,1215918
G1752,G006,FROG,JFROG LTD,CMN,M6191J100,25951,0,1216690
G1656,G006,VCYT,VERACYTE INC,CMN,92337F107,28898,0,1217789
G2623,G006,CCL,CARNIVAL CORP,CMN,143658300,9822,0,1218700
G2228,G006,PLUG,PLUG POWER INC,CMN,72919P202,15100,0,1220700
G1295,G006,TNL,TRAVEL PLUS LEISURE CO,CMN,894164102,44435,0,1220752
G302,G006,GD,GENERAL DYNAMICS CORP,CMN,369550108,303018,0.001,1221307
G1225,G006,RPRX,ROYALTY PHARMA PLC,CMN,G7709Q104,48272,0,1221459
G2426,G006,MBAC,M3 BRIGADE ACQUISITION II CO,CMN,553800103,12275,0,1225099
G1394,G006,LEG,LEGGETT & PLATT INC,CMN,524660107,39508,0,1225835
G2199,G006,FBP,FIRST BANCORP P R,CMN,318672706,15634,0,1229131
G1745,G006,OCFC,OCEANFIRST FINL CORP,CMN,675234108,26125,0,1229419
G2257,G006,RADI,RADIUS GLOBAL INFRASTRCTRE I,CMN,750481103,14542,0,1230342
G1707,G006,GPK,GRAPHIC PACKAGING HLDG CO,CMN,388689101,27376,0,1230418
G1881,G006,HEP,HOLLY ENERGY PARTNERS L P,CMN,435763107,22336,0,1232702
G882,G006,MTSI,MACOM TECH SOLUTIONS HLDGS I,CMN,55405Y100,77914,0,1237125
G719,G006,MS,MORGAN STANLEY,CMN,617446448,105229,0,1237700
G520,G006,SRPT,SAREPTA THERAPEUTICS INC,CMN,803607100,160527,0,1238827
G2358,G006,TGI,TRIUMPH GROUP INC NEW,CMN,896818101,13039,0,1239517
G2264,G006,F,FORD MTR CO DEL,CMN,345370860,14427,0,1240500
G1386,G006,COHU,COHU INC,CMN,192576106,39786,0,1241376
G1242,G006,TPR,TAPESTRY INC,CMN,876030107,47326,0,1242826
G523,G006,YUM,YUM BRANDS INC,CMN,988498101,159691,0,1246813
G3412,G006,SGMO,SANGAMO THERAPEUTICS INC,CMN,800677106,3916,0,1247177
G470,G006,EXR,EXTRA SPACE STORAGE INC,CMN,30225T102,183626,0,1247629
G3849,G006,CMRX,CHIMERIX INC,CMN,16934W106,2321,0,1248114
G2109,G006,DISH,DISH NETWORK CORPORATION,CMN,25470M109,17531,0,1248690
G2966,G006,LUMN,LUMEN TECHNOLOGIES INC,CMN,550241103,6518,0,1248800
G931,G006,TRU,TRANSUNION,CMN,89400J107,71014,0,1251348
G2494,G006,TA.TO,TRANSALTA CORP,CMN,89346D107,11226,0,1251516
G505,G006,JPM,JPMORGAN CHASE & CO,CMN,46625H100,167946,0,1252400
G1615,G006,RUN,SUNRUN INC,CMN,86771W105,30138,0,1254741
G1173,G006,KIE,SPDR SER TR,CMN,78464A789,51387,0,1254885
G1404,G006,WY,WEYERHAEUSER CO MTN BE,CMN,962166104,38970,0,1257100
G1426,G006,OPCH,OPTION CARE HEALTH INC,CMN,68404L201,37981,0,1262256
G652,G006,ED,CONSOLIDATED EDISON INC,CMN,209115104,120332,0,1262538
G661,G006,WEC,WEC ENERGY GROUP INC,CMN,92939U106,118385,0,1262647
G1057,G006,ABCB,AMERIS BANCORP,CMN,03076K108,59541,0,1263083
G2016,G006,XP,XP INC,CMN,G98239109,19451,0,1268000
G292,G006,DG,DOLLAR GEN CORP NEW,CMN,256677105,312330,0.001,1268347
G593,G006,TROW,PRICE T ROWE GROUP INC,CMN,74144T108,138442,0,1269413
G2043,G006,RLAY,RELAY THERAPEUTICS INC,CMN,75943R102,19024,0,1273415
G2395,G006,ORAN,ORANGE,CMN,684060106,12609,0,1276280
G1687,G006,SLV,ISHARES SILVER TR,CMN,46428Q109,28124,0,1277240
G1708,G006,ISEE,IVERIC BIO INC,CMN,46583P102,27349,0,1277424
G1027,G006,CMC,COMMERCIAL METALS CO,CMN,201723103,61731,0,1278079
G1762,G006,AEHR,AEHR TEST SYS,CMN,00760J108,25710,0,1279116
G297,G006,HCA,HCA HEALTHCARE INC,CMN,40412C101,307461,0.001,1281305
G1423,G006,OTEX,OPEN TEXT CORP,CMN,683715106,38050,0,1283757
G1724,G006,NMIH,NMI HLDGS INC,CMN,629209305,26943,0,1289144
G968,G006,KBWB,INVESCO EXCH TRADED FD TR II,CMN,46138E628,66549,0,1289225
G2621,G006,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,CMN,00650F109,9859,0,1290575
G1179,G006,OGE,OGE ENERGY CORP,CMN,670837103,51059,0,1291006
G633,G006,STLD,STEEL DYNAMICS INC,CMN,858119100,126139,0,1291088
G574,G006,XYL,XYLEM INC,CMN,98419M100,143046,0,1293724
G692,G006,XLE,SELECT SECTOR SPDR TR,CMN,81369Y506,113221,0,1294400
G764,G006,BX,BLACKSTONE INC,CMN,09260D107,96072,0,1294953
G1306,G006,LUV,SOUTHWEST AIRLS CO,CMN,844741108,43631,0,1295849
G436,G006,SRE,SEMPRA,CMN,816851109,200341,0,1296372
G2011,G006,ROIC,RETAIL OPPORTUNITY INVTS COR,CMN,76131N101,19532,0,1299566
G1199,G006,TENB,TENABLE HLDGS INC,CMN,88025T102,49790,0,1305130
G135,G006,LMT,LOCKHEED MARTIN CORP,CMN,539830109,636483,0.001,1308318
G290,G006,MSFT,MICROSOFT CORP,CMN,594918104,313828,0.001,1308600
G1022,G006,PCOR,PROCORE TECHNOLOGIES INC,CMN,74275K108,62074,0,1315702
G1060,G006,CTLT,CATALENT INC,CMN,148806102,59300,0,1317487
G1471,G006,BRZE,BRAZE INC,CMN,10576N102,35989,0,1319271
G746,G006,HIG,HARTFORD FINL SVCS GROUP INC,CMN,416515104,100065,0,1319599
G521,G006,ANET,ARISTA NETWORKS INC,CMN,40413106,160483,0,1322488
G982,G006,HP,HELMERICH & PAYNE INC,CMN,423452101,65585,0,1323088
G2321,G006,NVAX,NOVAVAX INC,CMN,670002401,13609,0,1323851
G848,G006,DAR,DARLING INGREDIENTS INC,CMN,237266101,82907,0,1324613
G1167,G006,SMAR,SMARTSHEET INC,CMN,83200N103,52148,0,1324901
G3011,G006,ATUS,ALTICE USA INC,CMN,02156K103,6095,0,1325054
G3017,G006,RIG,TRANSOCEAN LTD,CMN,H8817H100,6059,0,1328902
G527,G006,NBIX,NEUROCRINE BIOSCIENCES INC,CMN,64125C109,158821,0,1329722
G282,G006,MSFT,MICROSOFT CORP,CMN,594918104,319919,0.001,1334000
G561,G006,XOM,EXXON MOBIL CORP,CMN,30231G102,147239,0,1334900
G3220,G006,GENI,GENIUS SPORTS LIMITED,CMN,G3934V109,4807,0,1346630
G696,G006,XBI,SPDR SER TR,CMN,78464A870,111933,0,1348600
G1224,G006,EQNR,EQUINOR ASA,CMN,29446M102,48294,0,1348622
G1673,G006,KRG,KITE RLTY GROUP TR,CMN,49803T300,28398,0,1349076
G2152,G006,NCLH,NORWEGIAN CRUISE LINE HLDG L,CMN,G66721104,16568,0,1353655
G1097,G006,GHYB,GOLDMAN SACHS ETF TR,CMN,381430453,56612,0,1353724
G1193,G006,UGI,UGI CORP NEW,CMN,902681105,50221,0,1354778
G2580,G006,BBIO,BRIDGEBIO PHARMA INC,CMN,10806X102,10327,0,1355296
G1454,G006,AVNS,AVANOS MED INC,CMN,05350V106,36685,0,1355697
G693,G006,SCHW,SCHWAB CHARLES CORP,CMN,808513105,112900,0,1356000
G2402,G006,SFL,SFL CORPORATION LTD,CMN,G7738W106,12535,0,1359553
G1265,G006,RPD,RAPID7 INC,CMN,753422104,46238,0,1360767
G2144,G006,CLDT,CHATHAM LODGING TR,CMN,16208T102,16700,0,1361072
G805,G006,BF-B,BROWN FORMAN CORP,CMN,115637209,89425,0,1361529
G2307,G006,GT,GOODYEAR TIRE & RUBR CO,CMN,382550101,13828,0,1362414
G826,G006,EIX,EDISON INTL,CMN,281020107,86707,0,1362896
G570,G006,CRWD,CROWDSTRIKE HLDGS INC,CMN,22788C105,143741,0,1365194
G940,G006,PFE,PFIZER INC,CMN,717081103,70132,0,1368700
G399,G006,TXN,TEXAS INSTRS INC,CMN,882508104,226731,0.001,1372300
G2180,G006,OZON,OZON HLDGS PLC,CMN,69269L104,15925,0,1372886
G1859,G006,GSL,GLOBAL SHIP LEASE INC NEW,CMN,Y27183600,22868,0,1373485
G673,G006,MKSI,MKS INSTRS INC,CMN,55306N104,116382,0,1373567
G3358,G006,MMLP,MARTIN MIDSTREAM PRTNRS L P,CMN,573331105,4126,0,1375596
G2403,G006,SKIN,THE BEAUTY HEALTH COMPANY,CMN,88331L108,12521,0,1376000
G640,G006,DHI,D R HORTON INC,CMN,23331A109,122952,0,1379315
G1547,G006,IBTE,ISHARES TR,CMN,46436E874,32901,0,1379535
G3154,G006,FVI.TO,FORTUNA SILVER MINES INC,CMN,349915108,5180,0,1381374
G145,G006,DE,DEERE & CO,CMN,244199105,592677,0.001,1382305
G428,G006,A,AGILENT TECHNOLOGIES INC,CMN,00846U101,206893,0,1382516
G592,G006,SGOV,ISHARES TR,CMN,46436E718,138494,0,1383005
G641,G006,GOOG,ALPHABET INC,CMN,02079K107,122846,0,1384500
G558,G006,ASH,ASHLAND INC,CMN,44186104,148879,0,1384543
G4805,G006,HYRE,HYRECAR INC,CMN,44916T107,587,0,1384831
G1662,G006,ACI,ALBERTSONS COS INC,CMN,13091103,28750,0,1386239
G1523,G006,FFBC,FIRST FINL BANCORP OH,CMN,320209109,33615,0,1387342
G1029,G006,ABM,ABM INDS INC,CMN,957100,61715,0,1389357
G562,G006,MUB,ISHARES TR,CMN,464288414,146739,0,1390630
G1979,G006,MYGN,MYRIAD GENETICS INC,CMN,62855J104,20195,0,1391816
G1848,G006,OI,O-I GLASS INC,CMN,67098H104,23062,0,1391838
G1228,G006,FFIN,FIRST FINL BANKSHARES INC,CMN,32020R109,47904,0,1392560
G922,G006,SSNC,SS&C TECHNOLOGIES HLDGS INC,CMN,78467J100,72591,0,1394386
G1004,G006,ODP,THE ODP CORP,CMN,88337F105,63513,0,1394666
G2005,G006,UNG,UNITED STS NAT GAS FD LP,CMN,912318300,19705,0,1397574
G2688,G006,AQN.TO,ALGONQUIN PWR UTILS CORP,CMN,15857105,9113,0,1397794
G909,G006,ASO,ACADEMY SPORTS & OUTDOORS IN,CMN,00402L107,73540,0,1399701
G1896,G006,DEI,DOUGLAS EMMETT INC,CMN,25960P109,21965,0,1400858
G1417,G006,GNTX,GENTEX CORP,CMN,371901109,38266,0,1403259
G2401,G006,SNAP,SNAP INC,CMN,83304A106,12562,0,1403600
G1726,G006,BE,BLOOM ENERGY CORP,CMN,93712107,26880,0,1405903
G376,G006,UPS,UNITED PARCEL SERVICE INC,CMN,911312106,245392,0.001,1411600
G1900,G006,LEVI,LEVI STRAUSS & CO NEW,CMN,52736R102,21910,0,1411775
G761,G006,OKTA,OKTA INC,CMN,679295105,96472,0,1411859
G2561,G006,FANH,FANHUA INC,CMN,30712A103,10453,0,1412634
G1560,G006,PACW,PACWEST BANCORP DEL,CMN,695263103,32430,0,1413110
G1103,G006,CRH,CRH PLC,CMN,12626K203,56229,0,1413150
G1226,G006,PRGO,PERRIGO CO PLC,CMN,G97822103,48199,0,1413879
G2958,G006,CDXS,CODEXIS INC,CMN,192005106,6598,0,1416071
G315,G006,VRSN,VERISIGN INC,CMN,9.23E+106,291034,0.001,1416639
G544,G006,CROX,CROCS INC,CMN,227046109,153777,0,1418221
G1194,G006,RNG,RINGCENTRAL INC,CMN,76680R206,50209,0,1418347
G703,G006,CBRE,CBRE GROUP INC,CMN,12504L109,109758,0,1426175
G2342,G006,CMRE,COSTAMARE INC,CMN,Y1771G102,13241,0,1426850
G3602,G006,NKLA,NIKOLA CORP,CMN,654110105,3100,0,1435543
G1479,G006,KNBE,KNOWBE4 INC,CMN,49926T104,35582,0,1435932
G431,G006,IBM,INTERNATIONAL BUSINESS MACHS,CMN,459200101,202515,0,1437400
G1297,G006,LNC,LINCOLN NATL CORP IND,CMN,534187109,44168,0,1437774
G2218,G006,HCAT,HEALTH CATALYST INC,CMN,42225T107,15285,0,1437956
G2913,G006,TKC,TURKCELL ILETISIM HIZMETLERI,CMN,900111204,6892,0,1438923
G914,G006,OVV.TO,OVINTIV INC,CMN,69047Q102,72971,0,1439000
G2261,G006,PTOC,PINE TECHNOLOGY ACQUISITN CO,CMN,722850104,14443,0,1439999
G2271,G006,CVII,CHURCHILL CAPITAL CORP VII,CMN,17144M102,14358,0,1440164
G1245,G006,EWC,ISHARES INC,CMN,464286509,47196,0,1441987
G1158,G006,HRB,BLOCK H & R INC,CMN,93671105,52725,0,1444150
G878,G006,REXR,REXFORD INDL RLTY INC,CMN,76169C100,78911,0,1444209
G2269,G006,XPEV,XPENG INC,CMN,98422D105,14360,0,1444700
G2208,G006,MNSO,MINISO GROUP HLDG LTD,CMN,66981J102,15515,0,1445991
G1651,G006,CRBG,COREBRIDGE FINL INC,CMN,21871X109,29038,0,1447583
G3153,G006,BTO.TO,B2GOLD CORP,CMN,11777Q209,5182,0,1451616
G1308,G006,ALGM,ALLEGRO MICROSYSTEMS INC,CMN,01749D105,43578,0,1451651
G2884,G006,CHS,CHICOS FAS INC,CMN,168615102,7150,0,1453414
G2794,G006,GGB,GERDAU SA,CMN,373737105,8058,0,1454562
G1239,G006,VVV,VALVOLINE INC,CMN,92047W101,47508,0,1455092
G948,G006,CSCO,CISCO SYS INC,CMN,17275R102,69392,0,1456600
G417,G006,ECL,ECOLAB INC,CMN,278865100,212624,0,1460737
G829,G006,EQR,EQUITY RESIDENTIAL,CMN,29476L107,86288,0,1462513
G806,G006,CPRT,COPART INC,CMN,217204106,89386,0,1468001
G1333,G006,FLO,FLOWERS FOODS INC,CMN,343498101,42321,0,1472567
G563,G006,GPN,GLOBAL PMTS INC,CMN,37940X102,146520,0,1475234
G1955,G006,AEO,AMERICAN EAGLE OUTFITTERS IN,CMN,2.55E+109,20621,0,1477185
G249,G006,CMI,CUMMINS INC,CMN,231021106,357935,0.001,1477302
G2375,G006,GOGL,GOLDEN OCEAN GROUP LTD,CMN,G39637205,12859,0,1479827
G1951,G006,FCF,FIRST COMWLTH FINL CORP PA,CMN,319829107,20748,0,1485216
G1784,G006,IRT,INDEPENDENCE RLTY TR INC,CMN,45378A106,25076,0,1487308
G2049,G006,AAL,AMERICAN AIRLS GROUP INC,CMN,02376R102,18940,0,1489000
G2603,G006,RWT,REDWOOD TR INC,CMN,758075402,10071,0,1489803
G801,G006,NGG,NATIONAL GRID PLC,CMN,636274409,89914,0,1490618
G2517,G006,VNDA,VANDA PHARMACEUTICALS INC,CMN,921659108,11020,0,1491234
G3768,G006,DNA,GINKGO BIOWORKS HOLDINGS INC,CMN,37611X100,2522,0,1492697
G456,G006,ZBH,ZIMMER BIOMET HOLDINGS INC,CMN,98956P102,190373,0,1493126
G646,G006,RHP,RYMAN HOSPITALITY PPTYS INC,CMN,78377T107,122443,0,1497226
G1166,G006,SM,SM ENERGY CO,CMN,78454L100,52157,0,1497485
G1586,G006,NOV,NOV INC,CMN,62955J103,31302,0,1498460
G767,G006,O,REALTY INCOME CORP,CMN,756109104,95047,0,1498464
G928,G006,WTRG,ESSENTIAL UTILS INC,CMN,29670G102,71551,0,1499089
G455,G006,VLO,VALERO ENERGY CORP,CMN,91913Y100,190442,0,1501202
G1098,G006,FNF,FIDELITY NATIONAL FINANCIAL,CMN,31620R303,56537,0,1502870
G245,G006,NSC,NORFOLK SOUTHN CORP,CMN,655844108,370875,0.001,1505055
G492,G006,BIDU,BAIDU INC,CMN,56752108,172232,0,1505789
G216,G006,PSA,PUBLIC STORAGE,CMN,74460D109,422479,0.001,1507833
G691,G006,SWK,STANLEY BLACK & DECKER INC,CMN,854502101,113392,0,1509491
G409,G006,ARE,ALEXANDRIA REAL ESTATE EQ IN,CMN,15271109,220859,0,1516164
G1641,G006,ARRY,ARRAY TECHNOLOGIES INC,CMN,04271T100,29352,0,1518469
G702,G006,MET,METLIFE INC,CMN,59156R108,109922,0,1518900
G2000,G006,FA,FIRST ADVANTAGE CORP NEW,CMN,31846B108,19786,0,1522074
G680,G006,OGS,ONE GAS INC,CMN,68235P108,115356,0,1523458
G665,G006,CSGP,COSTAR GROUP INC,CMN,22160N109,117734,0,1523479
G660,G006,STT,STATE STR CORP,CMN,857477103,118387,0,1526204
G975,G006,SUN,SUNOCO LP/SUNOCO FIN CORP,CMN,86765K109,66056,0,1532642
G2296,G006,TEVA,TEVA PHARMACEUTICAL INDS LTD,CMN,881624209,14007,0,1535900
G172,G006,CI,CIGNA CORP NEW,CMN,125523100,509692,0.001,1538275
G1263,G006,ZI,ZOOMINFO TECHNOLOGIES INC,CMN,98980F104,46387,0,1540612
G3962,G006,OCGN,OCUGEN INC,CMN,67577C105,2008,0,1545215
G645,G006,COUP,COUPA SOFTWARE INC,CMN,22266L106,122463,0,1546841
G1747,G006,CNX,CNX RES CORP,CMN,12653C108,26091,0,1549400
G1514,G006,IBN,ICICI BANK LIMITED,CMN,45104G104,33929,0,1550000
G240,G006,SYK,STRYKER CORPORATION,CMN,863667101,379221,0.001,1551072
G901,G006,LVS,LAS VEGAS SANDS CORP,CMN,517834107,74599,0,1551900
G815,G006,SHEL,SHELL PLC,CMN,780259305,88403,0,1552300
G1864,G006,XRX,XEROX HOLDINGS CORP,CMN,98421M106,22709,0,1555458
G488,G006,CPT,CAMDEN PPTY TR,CMN,133131102,174321,0,1558112
G889,G006,EWW,ISHARES INC,CMN,464286822,77143,0,1560022
G2728,G006,UNIT,UNITI GROUP INC,CMN,91325V108,8627,0,1560167
G461,G006,META,META PLATFORMS INC,CMN,30303M102,187874,0,1561200
G434,G006,TEAM,ATLASSIAN CORPORATION,CMN,49468101,201058,0,1562472
G1301,G006,AGIO,AGIOS PHARMACEUTICALS INC,CMN,00847X104,43889,0,1563032
G1141,G006,JEF,JEFFERIES FINL GROUP INC,CMN,47233W109,53613,0,1563979
G1080,G006,CHWY,CHEWY INC,CMN,16679L109,58000,0,1564200
G2802,G006,AGS,PLAYAGS INC,CMN,72814N104,7978,0,1564369
G538,G006,PCAR,PACCAR INC,CMN,693718108,154933,0,1565460
G2480,G006,FSR,FISKER INC,CMN,33813J106,11398,0,1567935
G1312,G006,PUK,PRUDENTIAL PLC,CMN,74435K204,43201,0,1572112
G368,G006,PNC,PNC FINL SVCS GROUP INC,CMN,693475105,248506,0.001,1573421
G361,G006,AVB,AVALONBAY CMNTYS INC,CMN,53484101,254827,0.001,1577686
G765,G006,ITB,ISHARES TR,CMN,464288752,95671,0,1578604
G1441,G006,TDOC,TELADOC HEALTH INC,CMN,87918A105,37364,0,1579908
G1449,G006,MGY,MAGNOLIA OIL & GAS CORP,CMN,559663109,37059,0,1580351
G1148,G006,WAFD,WASHINGTON FED INC,CMN,938824109,53142,0,1583975
G1042,G006,NVT,NVENT ELECTRIC PLC,CMN,G6700G107,60994,0,1585504
G1717,G006,FTAI,FTAI AVIATION LTD,CMN,G3730V105,27167,0,1586910
G2498,G006,0A2X.IL,TAL EDUCATION GROUP,CMN,874080104,11196,0,1588100
G732,G006,QSR,RESTAURANT BRANDS INTL INC,CMN,76131D103,102708,0,1588201
G2837,G006,BLDP.TO,BALLARD PWR SYS INC NEW,CMN,58586108,7618,0,1590519
G2177,G006,LADR,LADDER CAP CORP,CMN,505743104,15972,0,1590922
G2133,G006,DVAX,DYNAVAX TECHNOLOGIES CORP,CMN,268158201,16929,0,1591095
G834,G006,STNG,SCORPIO TANKERS INC,CMN,Y7542C130,85799,0,1595681
G2710,G006,WTI,W & T OFFSHORE INC,CMN,92922P106,8914,0,1597641
G1217,G006,MDU,MDU RES GROUP INC,CMN,552690109,48699,0,1605118
G734,G006,KO,COCA COLA CO,CMN,191216100,102291,0,1608100
G977,G006,SRLN,SSGA ACTIVE ETF TR,CMN,78467V608,65885,0,1610892
G3405,G006,EQRX,EQRX INC,CMN,26886C107,3963,0,1611223
G2518,G006,LCID,LUCID GROUP INC,CMN,549498103,11006,0,1611500
G1442,G006,TTM,TATA MTRS LTD,CMN,876568502,37301,0,1614086
G1150,G006,DAL,DELTA AIR LINES INC DEL,CMN,247361702,53057,0,1614667
G2594,G006,ALLO,ALLOGENE THERAPEUTICS INC,CMN,19770106,10178,0,1618125
G1632,G006,ESI,ELEMENT SOLUTIONS INC,CMN,28618M106,29675,0,1631430
G2367,G006,PTON,PELOTON INTERACTIVE INC,CMN,70614W100,12954,0,1631509
G421,G006,XLY,SELECT SECTOR SPDR TR,CMN,81369Y407,210746,0,1631671
G859,G006,TOL,TOLL BROTHERS INC,CMN,889478103,81513,0,1632884
G2159,G006,LXP,LXP INDUSTRIAL TRUST,CMN,529043101,16364,0,1633194
G3143,G006,JMIA,JUMIA TECHNOLOGIES AG,CMN,48138M105,5245,0,1634136
G4407,G006,DHC,DIVERSIFIED HEALTHCARE TR,CMN,25525P107,1060,0,1638906
G136,G006,NOW,SERVICENOW INC,CMN,81762P102,636458,0.001,1639215
G1502,G006,NA-042,GOLDMAN SACHS ETF TR,CMN,38149W812,34365,0,1639555
